equipment_id,localize_key
204024000311,ARMORMEDIUM_FLUFFYCLOTHING
204024000321,ARMORMEDIUM_FLUFFYCLOTHING
204024000331,ARMORMEDIUM_FLUFFYCLOTHING
204024000341,ARMORMEDIUM_FLUFFYCLOTHING
204025000111,ARMORMEDIUM_JACKETOFTHEGREATPIRATE
204025000121,ARMORMEDIUM_JACKETOFTHEGREATPIRATE
204025000131,ARMORMEDIUM_JACKETOFTHEGREATPIRATE
204025000141,ARMORMEDIUM_JACKETOFTHEGREATPIRATE
204025000151,ARMORMEDIUM_JACKETOFTHEGREATPIRATE
204025000211,ARMORMEDIUM_ROBEOFTHEDRAGONKING
204025000221,ARMORMEDIUM_ROBEOFTHEDRAGONKING
204025000231,ARMORMEDIUM_ROBEOFTHEDRAGONKING
204025000241,ARMORMEDIUM_ROBEOFTHEDRAGONKING
204025000251,ARMORMEDIUM_ROBEOFTHEDRAGONKING
204025000311,ARMORMEDIUM_DRESSOFLUMINOSITY
204025000321,ARMORMEDIUM_DRESSOFLUMINOSITY
204025000331,ARMORMEDIUM_DRESSOFLUMINOSITY
204025000341,ARMORMEDIUM_DRESSOFLUMINOSITY
204025000351,ARMORMEDIUM_DRESSOFLUMINOSITY
204031000111,ARMORHEAVY_IRONARMOUR
204031000121,ARMORHEAVY_IRONARMOUR
204031000131,ARMORHEAVY_IRONARMOUR
204031000211,ARMORHEAVY_STEELARMOR
204031000221,ARMORHEAVY_STEELARMOR
204031000231,ARMORHEAVY_STEELARMOR
204031000311,ARMORHEAVY_SCALEARMOR
204031000321,ARMORHEAVY_SCALEARMOR
204031000331,ARMORHEAVY_SCALEARMOR
204032000111,ARMORHEAVY_PLATINUMARMOR
204032000121,ARMORHEAVY_PLATINUMARMOR
204032000131,ARMORHEAVY_PLATINUMARMOR
204032000211,ARMORHEAVY_RUNEARMOR
204032000221,ARMORHEAVY_RUNEARMOR
204032000231,ARMORHEAVY_RUNEARMOR
204032000311,ARMORHEAVY_BIKINIARMOR
204032000321,ARMORHEAVY_BIKINIARMOR
204032000331,ARMORHEAVY_BIKINIARMOR
204033000111,ARMORHEAVY_RAMELLERARMOUR
204033000121,ARMORHEAVY_RAMELLERARMOUR
204033000131,ARMORHEAVY_RAMELLERARMOUR
204033000211,ARMORHEAVY_FLUTEDARMOR
204033000221,ARMORHEAVY_FLUTEDARMOR
204033000231,ARMORHEAVY_FLUTEDARMOR
204033000311,ARMORHEAVY_MUSCLEARMOR
204033000321,ARMORHEAVY_MUSCLEARMOR
204033000331,ARMORHEAVY_MUSCLEARMOR
204033000411,ARMORHEAVY_BRIGANDINE
204033000421,ARMORHEAVY_BRIGANDINE
204033000431,ARMORHEAVY_BRIGANDINE
204034000111,ARMORHEAVY_DRAGOONARMOUR
204034000121,ARMORHEAVY_DRAGOONARMOUR
204034000131,ARMORHEAVY_DRAGOONARMOUR
204034000141,ARMORHEAVY_DRAGOONARMOUR
204034000211,ARMORHEAVY_BUNNYSUIT
204034000221,ARMORHEAVY_BUNNYSUIT
204034000231,ARMORHEAVY_BUNNYSUIT
204034000241,ARMORHEAVY_BUNNYSUIT
204034000311,ARMORHEAVY_ARMOUROFTHEHOLYKNIGHTS
204034000321,ARMORHEAVY_ARMOUROFTHEHOLYKNIGHTS
204034000331,ARMORHEAVY_ARMOUROFTHEHOLYKNIGHTS
204034000341,ARMORHEAVY_ARMOUROFTHEHOLYKNIGHTS
204035000111,ARMORHEAVY_FIERCEGODARMOUR
204035000121,ARMORHEAVY_FIERCEGODARMOUR
204035000131,ARMORHEAVY_FIERCEGODARMOUR
204035000141,ARMORHEAVY_FIERCEGODARMOUR
204035000151,ARMORHEAVY_FIERCEGODARMOUR
204035000211,ARMORHEAVY_KAVACHA
204035000221,ARMORHEAVY_KAVACHA
204035000231,ARMORHEAVY_KAVACHA
204035000241,ARMORHEAVY_KAVACHA
204035000251,ARMORHEAVY_KAVACHA
204035000311,ARMORHEAVY_DEVILSARMOUR
204035000321,ARMORHEAVY_DEVILSARMOUR
204035000331,ARMORHEAVY_DEVILSARMOUR
204035000341,ARMORHEAVY_DEVILSARMOUR
204035000351,ARMORHEAVY_DEVILSARMOUR
205011000111,TROUSERLIGHT_LEATHERTROUSERS
205011000121,TROUSERLIGHT_LEATHERTROUSERS
205011000131,TROUSERLIGHT_LEATHERTROUSERS
205011000211,TROUSERLIGHT_BOOMERANGPANTS
205011000221,TROUSERLIGHT_BOOMERANGPANTS
205011000231,TROUSERLIGHT_BOOMERANGPANTS
205011000311,TROUSERLIGHT_HALFPANTS
205011000321,TROUSERLIGHT_HALFPANTS
205011000331,TROUSERLIGHT_HALFPANTS
205012000111,TROUSERLIGHT_BUNNYTIGHTS
205012000121,TROUSERLIGHT_BUNNYTIGHTS
205012000131,TROUSERLIGHT_BUNNYTIGHTS
205012000211,TROUSERLIGHT_SAILORSKIRT
205012000221,TROUSERLIGHT_SAILORSKIRT
205012000231,TROUSERLIGHT_SAILORSKIRT
205012000311,TROUSERLIGHT_MAGICACADEMYSKIRT
205012000321,TROUSERLIGHT_MAGICACADEMYSKIRT
205012000331,TROUSERLIGHT_MAGICACADEMYSKIRT
205012000411,TROUSERLIGHT_KUNGFUTROUSERS
205012000421,TROUSERLIGHT_KUNGFUTROUSERS
205012000431,TROUSERLIGHT_KUNGFUTROUSERS
205013000111,TROUSERLIGHT_MERMAIDDRESSSKIRT
205013000121,TROUSERLIGHT_MERMAIDDRESSSKIRT
205013000131,TROUSERLIGHT_MERMAIDDRESSSKIRT
205013000211,TROUSERLIGHT_ARMYTROUSERS
205013000221,TROUSERLIGHT_ARMYTROUSERS
205013000231,TROUSERLIGHT_ARMYTROUSERS
205013000311,TROUSERLIGHT_HAKAMAOFTHEOLDMARTIALARTS
205013000321,TROUSERLIGHT_HAKAMAOFTHEOLDMARTIALARTS
205013000331,TROUSERLIGHT_HAKAMAOFTHEOLDMARTIALARTS
205013000411,TROUSERLIGHT_NINJAHAKAMA
205013000421,TROUSERLIGHT_NINJAHAKAMA
205013000431,TROUSERLIGHT_NINJAHAKAMA
205014000111,TROUSERLIGHT_FAIRYTIGHTS
205014000121,TROUSERLIGHT_FAIRYTIGHTS
205014000131,TROUSERLIGHT_FAIRYTIGHTS
205014000141,TROUSERLIGHT_FAIRYTIGHTS
205014000211,TROUSERLIGHT_DEVILPANTS
205014000221,TROUSERLIGHT_DEVILPANTS
205014000231,TROUSERLIGHT_DEVILPANTS
205014000241,TROUSERLIGHT_DEVILPANTS
205014000311,TROUSERLIGHT_RANGERTROUSERS
205014000321,TROUSERLIGHT_RANGERTROUSERS
205014000331,TROUSERLIGHT_RANGERTROUSERS
205014000341,TROUSERLIGHT_RANGERTROUSERS
205015000111,TROUSERLIGHT_HEAVENLYMAIDENSHAKAMA
205015000121,TROUSERLIGHT_HEAVENLYMAIDENSHAKAMA
205015000131,TROUSERLIGHT_HEAVENLYMAIDENSHAKAMA
205015000141,TROUSERLIGHT_HEAVENLYMAIDENSHAKAMA
205015000151,TROUSERLIGHT_HEAVENLYMAIDENSHAKAMA
205015000211,TROUSERLIGHT_SERAPHSILKROBE
205015000221,TROUSERLIGHT_SERAPHSILKROBE
205015000231,TROUSERLIGHT_SERAPHSILKROBE
205015000241,TROUSERLIGHT_SERAPHSILKROBE
205015000251,TROUSERLIGHT_SERAPHSILKROBE
205015000311,TROUSERLIGHT_WHITETIGERWAIST
205015000321,TROUSERLIGHT_WHITETIGERWAIST
205015000331,TROUSERLIGHT_WHITETIGERWAIST
205015000341,TROUSERLIGHT_WHITETIGERWAIST
205015000351,TROUSERLIGHT_WHITETIGERWAIST
205021000111,TROUSERMEDIUM_WOODENFOLD
205021000121,TROUSERMEDIUM_WOODENFOLD
205021000131,TROUSERMEDIUM_WOODENFOLD
205021000211,TROUSERMEDIUM_COPPERFOLD
205021000221,TROUSERMEDIUM_COPPERFOLD
205021000231,TROUSERMEDIUM_COPPERFOLD
205021000311,TROUSERMEDIUM_LEATHERFOLD
205021000321,TROUSERMEDIUM_LEATHERFOLD
205021000331,TROUSERMEDIUM_LEATHERFOLD
205022000111,TROUSERMEDIUM_MAGICACADEMYPANTS
205022000121,TROUSERMEDIUM_MAGICACADEMYPANTS
205022000131,TROUSERMEDIUM_MAGICACADEMYPANTS
205022000211,TROUSERMEDIUM_MAGETROUSERS
205022000221,TROUSERMEDIUM_MAGETROUSERS
