equipment_id,localize_key
207025000251,ACCESSORYHEAVY_GENIEANKLET
207025000311,ACCESSORYHEAVY_RAINBOWROSARY
207025000321,ACCESSORYHEAVY_RAINBOWROSARY
207025000331,ACCESSORYHEAVY_RAINBOWROSARY
207025000341,ACCESSORYHEAVY_RAINBOWROSARY
207025000351,ACCESSORYHEAVY_RAINBOWROSARY
217013000111,ACCESSORYLIGHT_ALCHEMISTSRING
217013000121,ACCESSORYLIGHT_ALCHEMISTSRING
217013000131,ACCESSORYLIGHT_ALCHEMISTSRING
217013000211,ACCESSORYLIGHT_CURSEDNECKLACE
217013000221,ACCESSORYLIGHT_CURSEDNECKLACE
217013000231,ACCESSORYLIGHT_CURSEDNECKLACE
217013000311,ACCESSORYLIGHT_ANCIENTTREENECKLACE
217013000321,ACCESSORYLIGHT_ANCIENTTREENECKLACE
217013000331,ACCESSORYLIGHT_ANCIENTTREENECKLACE
217023000111,ACCESSORYHEAVY_CLOAKOFALLYEARSNOWFALL
217023000121,ACCESSORYHEAVY_CLOAKOFALLYEARSNOWFALL
217023000131,ACCESSORYHEAVY_CLOAKOFALLYEARSNOWFALL
217023000211,ACCESSORYHEAVY_BRACELETSOFTHELADY
217023000221,ACCESSORYHEAVY_BRACELETSOFTHELADY
217023000231,ACCESSORYHEAVY_BRACELETSOFTHELADY
217023000311,ACCESSORYHEAVY_MOTHEROFPEARLMASK
217023000321,ACCESSORYHEAVY_MOTHEROFPEARLMASK
217023000331,ACCESSORYHEAVY_MOTHEROFPEARLMASK
207011000110,ACCESSORYLIGHT_WOODRING
207011000120,ACCESSORYLIGHT_WOODRING
207011000130,ACCESSORYLIGHT_WOODRING
